,Unnamed: 0,Time,BE_line,Tag_Turn_MOD,BME_Turn_MOD,N_Turn_MOD,STT_Turn_MOD,ETT_Turn_MOD,Duration_Turn_MOD,Tag_Turn_P1,BME_Turn_P1,N_Turn_P1,STT_Turn_P1,ETT_Turn_P1,Duration_Turn_P1,Tag_Turn_P2,BME_Turn_P2,N_Turn_P2,STT_Turn_P2,ETT_Turn_P2,Duration_Turn_P2,Conv_MOD_P1_P2,Unnamed: 21,MOD__self_repeated_1n,MOD__self_nonrepeated_1n,MOD__self_length_1n,MOD__self_jaccard_index_1n,MOD__self_repetition_1n,MOD__other_repeated_1n,MOD__other_nonrepeated_1n,MOD__other_length_1n,MOD__other_jaccard_index_1n,MOD__other_repetition_1n,MOD_OC_self_repeated_1n,MOD_OC_self_nonrepeated_1n,MOD_OC_self_length_1n,MOD_OC_self_jaccard_index_1n,MOD_OC_self_repetition_1n,MOD_OC_other_repeated_1n,MOD_OC_other_nonrepeated_1n,MOD_OC_other_length_1n,MOD_OC_other_jaccard_index_1n,MOD_OC_other_repetition_1n,MOD_CC_self_repeated_1n,MOD_CC_self_nonrepeated_1n,MOD_CC_self_length_1n,MOD_CC_self_jaccard_index_1n,MOD_CC_self_repetition_1n,MOD_CC_other_repeated_1n,MOD_CC_other_nonrepeated_1n,MOD_CC_other_length_1n,MOD_CC_other_jaccard_index_1n,MOD_CC_other_repetition_1n,P1__self_repeated_1n,P1__self_nonrepeated_1n,P1__self_length_1n,P1__self_jaccard_index_1n,P1__self_repetition_1n,P1__other_repeated_1n,P1__other_nonrepeated_1n,P1__other_length_1n,P1__other_jaccard_index_1n,P1__other_repetition_1n,P1_OC_self_repeated_1n,P1_OC_self_nonrepeated_1n,P1_OC_self_length_1n,P1_OC_self_jaccard_index_1n,P1_OC_self_repetition_1n,P1_OC_other_repeated_1n,P1_OC_other_nonrepeated_1n,P1_OC_other_length_1n,P1_OC_other_jaccard_index_1n,P1_OC_other_repetition_1n,P1_CC_self_repeated_1n,P1_CC_self_nonrepeated_1n,P1_CC_self_length_1n,P1_CC_self_jaccard_index_1n,P1_CC_self_repetition_1n,P1_CC_other_repeated_1n,P1_CC_other_nonrepeated_1n,P1_CC_other_length_1n,P1_CC_other_jaccard_index_1n,P1_CC_other_repetition_1n,P2__self_repeated_1n,P2__self_nonrepeated_1n,P2__self_length_1n,P2__self_jaccard_index_1n,P2__self_repetition_1n,P2__other_repeated_1n,P2__other_nonrepeated_1n,P2__other_length_1n,P2__other_jaccard_index_1n,P2__other_repetition_1n,P2_OC_self_repeated_1n,P2_OC_self_nonrepeated_1n,P2_OC_self_length_1n,P2_OC_self_jaccard_index_1n,P2_OC_self_repetition_1n,P2_OC_other_repeated_1n,P2_OC_other_nonrepeated_1n,P2_OC_other_length_1n,P2_OC_other_jaccard_index_1n,P2_OC_other_repetition_1n,P2_CC_self_repeated_1n,P2_CC_self_nonrepeated_1n,P2_CC_self_length_1n,P2_CC_self_jaccard_index_1n,P2_CC_self_repetition_1n,P2_CC_other_repeated_1n,P2_CC_other_nonrepeated_1n,P2_CC_other_length_1n,P2_CC_other_jaccard_index_1n,P2_CC_other_repetition_1n,MOD__self_repeated_2n,MOD__self_nonrepeated_2n,MOD__self_length_2n,MOD__self_jaccard_index_2n,MOD__self_repetition_2n,MOD__other_repeated_2n,MOD__other_nonrepeated_2n,MOD__other_length_2n,MOD__other_jaccard_index_2n,MOD__other_repetition_2n,MOD_OC_self_repeated_2n,MOD_OC_self_nonrepeated_2n,MOD_OC_self_length_2n,MOD_OC_self_jaccard_index_2n,MOD_OC_self_repetition_2n,MOD_OC_other_repeated_2n,MOD_OC_other_nonrepeated_2n,MOD_OC_other_length_2n,MOD_OC_other_jaccard_index_2n,MOD_OC_other_repetition_2n,MOD_CC_self_repeated_2n,MOD_CC_self_nonrepeated_2n,MOD_CC_self_length_2n,MOD_CC_self_jaccard_index_2n,MOD_CC_self_repetition_2n,MOD_CC_other_repeated_2n,MOD_CC_other_nonrepeated_2n,MOD_CC_other_length_2n,MOD_CC_other_jaccard_index_2n,MOD_CC_other_repetition_2n,P1__self_repeated_2n,P1__self_nonrepeated_2n,P1__self_length_2n,P1__self_jaccard_index_2n,P1__self_repetition_2n,P1__other_repeated_2n,P1__other_nonrepeated_2n,P1__other_length_2n,P1__other_jaccard_index_2n,P1__other_repetition_2n,P1_OC_self_repeated_2n,P1_OC_self_nonrepeated_2n,P1_OC_self_length_2n,P1_OC_self_jaccard_index_2n,P1_OC_self_repetition_2n,P1_OC_other_repeated_2n,P1_OC_other_nonrepeated_2n,P1_OC_other_length_2n,P1_OC_other_jaccard_index_2n,P1_OC_other_repetition_2n,P1_CC_self_repeated_2n,P1_CC_self_nonrepeated_2n,P1_CC_self_length_2n,P1_CC_self_jaccard_index_2n,P1_CC_self_repetition_2n,P1_CC_other_repeated_2n,P1_CC_other_nonrepeated_2n,P1_CC_other_length_2n,P1_CC_other_jaccard_index_2n,P1_CC_other_repetition_2n,P2__self_repeated_2n,P2__self_nonrepeated_2n,P2__self_length_2n,P2__self_jaccard_index_2n,P2__self_repetition_2n,P2__other_repeated_2n,P2__other_nonrepeated_2n,P2__other_length_2n,P2__other_jaccard_index_2n,P2__other_repetition_2n,P2_OC_self_repeated_2n,P2_OC_self_nonrepeated_2n,P2_OC_self_length_2n,P2_OC_self_jaccard_index_2n,P2_OC_self_repetition_2n,P2_OC_other_repeated_2n,P2_OC_other_nonrepeated_2n,P2_OC_other_length_2n,P2_OC_other_jaccard_index_2n,P2_OC_other_repetition_2n,P2_CC_self_repeated_2n,P2_CC_self_nonrepeated_2n,P2_CC_self_length_2n,P2_CC_self_jaccard_index_2n,P2_CC_self_repetition_2n,P2_CC_other_repeated_2n,P2_CC_other_nonrepeated_2n,P2_CC_other_length_2n,P2_CC_other_jaccard_index_2n,P2_CC_other_repetition_2n,MOD__self_repeated_3n,MOD__self_nonrepeated_3n,MOD__self_length_3n,MOD__self_jaccard_index_3n,MOD__self_repetition_3n,MOD__other_repeated_3n,MOD__other_nonrepeated_3n,MOD__other_length_3n,MOD__other_jaccard_index_3n,MOD__other_repetition_3n,MOD_OC_self_repeated_3n,MOD_OC_self_nonrepeated_3n,MOD_OC_self_length_3n,MOD_OC_self_jaccard_index_3n,MOD_OC_self_repetition_3n,MOD_OC_other_repeated_3n,MOD_OC_other_nonrepeated_3n,MOD_OC_other_length_3n,MOD_OC_other_jaccard_index_3n,MOD_OC_other_repetition_3n,MOD_CC_self_repeated_3n,MOD_CC_self_nonrepeated_3n,MOD_CC_self_length_3n,MOD_CC_self_jaccard_index_3n,MOD_CC_self_repetition_3n,MOD_CC_other_repeated_3n,MOD_CC_other_nonrepeated_3n,MOD_CC_other_length_3n,MOD_CC_other_jaccard_index_3n,MOD_CC_other_repetition_3n,P1__self_repeated_3n,P1__self_nonrepeated_3n,P1__self_length_3n,P1__self_jaccard_index_3n,P1__self_repetition_3n,P1__other_repeated_3n,P1__other_nonrepeated_3n,P1__other_length_3n,P1__other_jaccard_index_3n,P1__other_repetition_3n,P1_OC_self_repeated_3n,P1_OC_self_nonrepeated_3n,P1_OC_self_length_3n,P1_OC_self_jaccard_index_3n,P1_OC_self_repetition_3n,P1_OC_other_repeated_3n,P1_OC_other_nonrepeated_3n,P1_OC_other_length_3n,P1_OC_other_jaccard_index_3n,P1_OC_other_repetition_3n,P1_CC_self_repeated_3n,P1_CC_self_nonrepeated_3n,P1_CC_self_length_3n,P1_CC_self_jaccard_index_3n,P1_CC_self_repetition_3n,P1_CC_other_repeated_3n,P1_CC_other_nonrepeated_3n,P1_CC_other_length_3n,P1_CC_other_jaccard_index_3n,P1_CC_other_repetition_3n,P2__self_repeated_3n,P2__self_nonrepeated_3n,P2__self_length_3n,P2__self_jaccard_index_3n,P2__self_repetition_3n,P2__other_repeated_3n,P2__other_nonrepeated_3n,P2__other_length_3n,P2__other_jaccard_index_3n,P2__other_repetition_3n,P2_OC_self_repeated_3n,P2_OC_self_nonrepeated_3n,P2_OC_self_length_3n,P2_OC_self_jaccard_index_3n,P2_OC_self_repetition_3n,P2_OC_other_repeated_3n,P2_OC_other_nonrepeated_3n,P2_OC_other_length_3n,P2_OC_other_jaccard_index_3n,P2_OC_other_repetition_3n,P2_CC_self_repeated_3n,P2_CC_self_nonrepeated_3n,P2_CC_self_length_3n,P2_CC_self_jaccard_index_3n,P2_CC_self_repetition_3n,P2_CC_other_repeated_3n,P2_CC_other_nonrepeated_3n,P2_CC_other_length_3n,P2_CC_other_jaccard_index_3n,P2_CC_other_repetition_3n
58,2448,5.657,E,We're going to play a quiz.,E_W,0.0,3.866,5.657,1.791,,0,,,,,,0,,,,,S05_M001_P012_P013,,0,8,7,0.0,,0,0,7,0.0,,0,3,3,0.0,,0,0,3,0.0,,0,5,4,0.0,,0,0,4,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,7,6,0.0,,0,0,6,0.0,,0,4,7,0.0,,0,0,7,0.0,,0,3,5,0.0,,0,0,5,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,6,5,0.0,,0,0,5,0.0,,0,5,11,0.0,,0,0,11,0.0,,0,1,4,0.0,,0,0,4,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,
59,2449,5.657,B,I would like to ask you three questions which were posed to a group of one hundred people,B_W,0.0,5.657,10.585,4.928,,0,,,,,,0,,,,,S05_M001_P012_P013,,2,5,18,0.08695652173913043,"[(('to', 'PART', 'closed'),), (('a', 'DET', 'closed'),)]",0,0,18,0.0,[],0,3,6,0.0,[],0,0,6,0.0,[],2,2,12,0.14285714285714285,"[(('to', 'PART', 'closed'),), (('a', 'DET', 'closed'),)]",0,0,12,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,6,17,0.0,[],0,0,17,0.0,[],0,5,16,0.0,[],0,0,16,0.0,[],0,1,18,0.0,[],0,0,18,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,5,16,0.0,[],0,0,16,0.0,[],0,5,30,0.0,[],0,0,30,0.0,[],0,0,18,0.0,[],0,0,18,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,
60,2450,10.585,E,I would like to ask you three questions which were posed to a group of one hundred people,E_W,0.0,5.657,10.585,4.928,,0,,,,,,0,,,,,S05_M001_P012_P013,,2,5,18,0.08695652173913043,,0,0,18,0.0,,0,3,6,0.0,,0,0,6,0.0,,2,2,12,0.14285714285714285,,0,0,12,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,6,17,0.0,,0,0,17,0.0,,0,5,16,0.0,,0,0,16,0.0,,0,1,18,0.0,,0,0,18,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,5,16,0.0,,0,0,16,0.0,,0,5,30,0.0,,0,0,30,0.0,,0,0,18,0.0,,0,0,18,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,
61,2451,10.585,B,and I would like you to guess the three most popular answers to these questions.,B_W,0.0,10.585,15.054,4.469,,0,,,,,,0,,,,,S05_M001_P012_P013,,8,10,15,0.32,"[(('i', 'PRON', 'closed'),), (('would', 'AUX', 'closed'),), (('like', 'VERB', 'open'),), (('you', 'PRON', 'closed'),), (('to', 'PART', 'closed'),), (('three', 'NUM', 'closed'),), (('to', 'ADP', 'closed'),), (('questions', 'NOUN', 'open'),)]",0,0,15,0.0,[],2,4,6,0.2,"[(('like', 'VERB', 'open'),), (('questions', 'NOUN', 'open'),)]",0,0,6,0.0,[],6,6,9,0.4,"[(('i', 'PRON', 'closed'),), (('would', 'AUX', 'closed'),), (('you', 'PRON', 'closed'),), (('to', 'PART', 'closed'),), (('three', 'NUM', 'closed'),), (('to', 'ADP', 'closed'),)]",0,0,9,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,2,15,14,0.06896551724137931,"[(('i', 'PRON', 'closed'), ('would', 'AUX', 'closed')), (('would', 'AUX', 'closed'), ('like', 'VERB', 'open'))]",0,0,14,0.0,[],1,10,14,0.041666666666666664,"[(('would', 'AUX', 'closed'), ('like', 'VERB', 'open'))]",0,0,14,0.0,[],2,5,14,0.1111111111111111,"[(('i', 'PRON', 'closed'), ('would', 'AUX', 'closed')), (('i', 'PRON', 'closed'), ('would', 'AUX', 'closed'))]",0,0,14,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,1,15,13,0.03571428571428571,"[(('i', 'PRON', 'closed'), ('would', 'AUX', 'closed'), ('like', 'VERB', 'open'))]",0,0,13,0.0,[],1,14,25,0.02564102564102564,"[(('i', 'PRON', 'closed'), ('would', 'AUX', 'closed'), ('like', 'VERB', 'open'))]",0,0,25,0.0,[],0,1,14,0.0,[],0,0,14,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,
62,2452,15.054,E,and I would like you to guess the three most popular answers to these questions.,E_W,0.0,10.585,15.054,4.469,,0,,,,,,0,,,,,S05_M001_P012_P013,,8,10,15,0.32,,0,0,15,0.0,,2,4,6,0.2,,0,0,6,0.0,,6,6,9,0.4,,0,0,9,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,2,15,14,0.06896551724137931,,0,0,14,0.0,,1,10,14,0.041666666666666664,,0,0,14,0.0,,2,5,14,0.1111111111111111,,0,0,14,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,1,15,13,0.03571428571428571,,0,0,13,0.0,,1,14,25,0.02564102564102564,,0,0,25,0.0,,0,1,14,0.0,,0,0,14,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,
63,2453,15.054,B,,0,,,,,,0,,,,,Ok.,B_W,0.0,15.054,15.568,0.514,S05_M001_P012_P013,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,1,0.0,[],0,15,1,0.0,[],0,0,0,0,[],0,6,0,0.0,[],0,0,1,0.0,[],0,9,1,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,0,0,[],0,14,0,0.0,[],0,0,0,0,[],0,9,0,0.0,[],0,0,0,0,[],0,5,0,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,0,0,[],0,13,0,0.0,[],0,0,0,0,[],0,12,0,0.0,[],0,0,0,0,[],0,1,0,0.0,[]
64,2454,15.568,E,,0,,,,,,0,,,,,Ok.,E_W,0.0,15.054,15.568,0.514,S05_M001_P012_P013,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,1,0.0,,0,15,1,0.0,,0,0,0,0,,0,6,0,0.0,,0,0,1,0.0,,0,9,1,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,0,0,,0,14,0,0.0,,0,0,0,0,,0,9,0,0.0,,0,0,0,0,,0,5,0,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,0,0,,0,13,0,0.0,,0,0,0,0,,0,12,0,0.0,,0,0,0,0,,0,1,0,0.0,
65,2455,15.568,B,Ok?,B_W,0.0,15.568,16.285,0.717,Ok.,B_W,0.0,15.568,16.285,0.717,,0,,,,,S05_M001_P012_P013,,0,15,1,0.0,[],1,0,1,1.0,"[(('ok', 'INTJ', 'closed'),)]",0,6,0,0.0,[],0,0,0,0,[],0,9,1,0.0,[],1,0,1,1.0,"[(('ok', 'INTJ', 'closed'),)]",0,0,1,0.0,[],1,0,1,1.0,"[(('ok', 'INTJ', 'closed'),)]",0,0,0,0,[],0,0,0,0,[],0,0,1,0.0,[],1,0,1,1.0,"[(('ok', 'INTJ', 'closed'),)]",,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,14,0,0.0,[],0,0,0,0,[],0,9,0,0.0,[],0,0,0,0,[],0,5,0,0.0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,13,0,0.0,[],0,0,0,0,[],0,12,0,0.0,[],0,0,0,0,[],0,1,0,0.0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,
66,2456,16.285,E,Ok?,E_W,0.0,15.568,16.285,0.717,Ok.,E_W,0.0,15.568,16.285,0.717,,0,,,,,S05_M001_P012_P013,,0,15,1,0.0,,1,0,1,1.0,,0,6,0,0.0,,0,0,0,0,,0,9,1,0.0,,1,0,1,1.0,,0,0,1,0.0,,1,0,1,1.0,,0,0,0,0,,0,0,0,0,,0,0,1,0.0,,1,0,1,1.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,14,0,0.0,,0,0,0,0,,0,9,0,0.0,,0,0,0,0,,0,5,0,0.0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,13,0,0.0,,0,0,0,0,,0,12,0,0.0,,0,0,0,0,,0,1,0,0.0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,
67,2457,16.285,B,And then I will ask you to talk to each other [eh] +and guess the ranking of the answers in terms of popularity.,B_W,0.0,16.285,23.447,7.162,,0,,,,,,0,,,,,S05_M001_P012_P013,,0,1,23,0.0,[],0,1,23,0.0,[],0,0,9,0.0,[],0,0,9,0.0,[],0,1,14,0.0,[],0,1,14,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,22,0.0,[],0,0,22,0.0,[],0,0,25,0.0,[],0,0,25,0.0,[],0,0,19,0.0,[],0,0,19,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,21,0.0,[],0,0,21,0.0,[],0,0,45,0.0,[],0,0,45,0.0,[],0,0,18,0.0,[],0,0,18,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,
68,3368,0.0,B, [ts] ,B_W,0.0,0.0,0.566,0.566,,0,,,,,,0,,,,,S07_M002_P016_P017,,0,0,1,0.0,[],0,0,1,0.0,[],0,0,1,0.0,[],0,0,1,0.0,[],0,0,0,0,[],0,0,0,0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,
69,3369,0.566,E, [ts] ,E_W,0.0,0.0,0.566,0.566,,0,,,,,,0,,,,,S07_M002_P016_P017,,0,0,1,0.0,,0,0,1,0.0,,0,0,1,0.0,,0,0,1,0.0,,0,0,0,0,,0,0,0,0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,
70,3370,1.683,B,Ok.,B_W,0.0,1.683,2.396,0.713,,0,,,,,,0,,,,,S07_M002_P016_P017,,0,1,1,0.0,[],0,0,1,0.0,[],0,1,0,0.0,[],0,0,0,0,[],0,0,1,0.0,[],0,0,1,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,
71,3371,2.396,E,Ok.,E_W,0.0,1.683,2.396,0.713,,0,,,,,,0,,,,,S07_M002_P016_P017,,0,1,1,0.0,,0,0,1,0.0,,0,1,0,0.0,,0,0,0,0,,0,0,1,0.0,,0,0,1,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,
72,3372,2.396,B,"So welcome, thank you very much for being",B_W,0.0,2.396,4.397,2.001,,0,,,,,,0,,,,,S07_M002_P016_P017,,0,1,8,0.0,[],0,0,8,0.0,[],0,0,4,0.0,[],0,0,4,0.0,[],0,1,4,0.0,[],0,0,4,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,7,0.0,[],0,0,7,0.0,[],0,0,10,0.0,[],0,0,10,0.0,[],0,0,4,0.0,[],0,0,4,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,6,0.0,[],0,0,6,0.0,[],0,0,16,0.0,[],0,0,16,0.0,[],0,0,2,0.0,[],0,0,2,0.0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,
73,3373,4.397,E,"So welcome, thank you very much for being",E_W,0.0,2.396,4.397,2.001,,0,,,,,,0,,,,,S07_M002_P016_P017,,0,1,8,0.0,,0,0,8,0.0,,0,0,4,0.0,,0,0,4,0.0,,0,1,4,0.0,,0,0,4,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,7,0.0,,0,0,7,0.0,,0,0,10,0.0,,0,0,10,0.0,,0,0,4,0.0,,0,0,4,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,6,0.0,,0,0,6,0.0,,0,0,16,0.0,,0,0,16,0.0,,0,0,2,0.0,,0,0,2,0.0,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,
74,3374,4.397,B,here,B_W,0.0,4.397,5.17,0.773,,0,,,,,Thank you.,B_W,0.0,4.397,5.17,0.773,S07_M002_P016_P017,,0,8,1,0.0,[],0,0,1,0.0,[],0,4,1,0.0,[],0,0,1,0.0,[],0,4,0,0.0,[],0,0,0,0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,2,0.0,[],0,1,2,0.0,[],0,0,1,0.0,[],0,1,1,0.0,[],0,0,1,0.0,[],0,0,1,0.0,[],0,7,0,0.0,[],0,0,0,0,[],0,6,0,0.0,[],0,0,0,0,[],0,1,0,0.0,[],0,0,0,0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,1,0.0,[],0,0,1,0.0,[],0,0,2,0.0,[],0,0,2,0.0,[],0,0,0,0,[],0,0,0,0,[],0,6,0,0.0,[],0,0,0,0,[],0,6,0,0.0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[],0,0,0,0,[]
